,Year,Acousticness,Danceability,Duration_Min,Energy,Explicit,Instrumentalness,Key,Liveness,Loudness,Popularity,Speechiness,Tempo,Valence
24,1944,0.9621617810760686,0.4928037105751389,3.6372015460729767,0.25000473098330256,0.0018552875695732839,0.5186636114100183,5.710575139146568,0.2318582560296848,-13.93000742115028,0.0,0.10743061224489799,104.6897476808905,0.5649909090909088
25,1945,0.6563510572171676,0.5324132639791945,3.2289890442132605,0.21887578088426535,0.3342002600780234,0.2989099328933675,4.3550065019505855,0.20353439531859538,-17.547680104031198,0.0,0.37415507152145616,106.51235760728214,0.4943776332899873
26,1946,0.9106996570972903,0.4306752791068584,4.442455156831477,0.22336473684210517,0.0007974481658692185,0.4746839048803826,5.4066985645933014,0.20469944178628385,-16.52862440191388,0.0,0.10014665071770341,102.9303102073365,0.4229594098883574
27,1947,0.9404924180576623,0.4726206373292863,4.017106613555892,0.25413576631259466,0.0,0.37984510103945357,5.1600910470409715,0.2239672989377844,-14.51321851289835,0.0,0.11019984825493156,107.94606221547807,0.5104452959028848
28,1948,0.9272775105231483,0.4661256764882744,3.289384796552416,0.23636661936259823,0.10162357185808779,0.3830679317077572,5.034275405892965,0.2164392062537578,-15.699102826217679,0.0,0.18107227901383066,107.78573962717974,0.4708173782321108
29,1949,0.9157911614956246,0.44961026252983327,4.014749562450278,0.25179762132060474,0.0,0.26218327439936356,5.108194112967382,0.21828003182179778,-14.917356404136845,0.0,0.12553428798727137,107.33171996817838,0.4503321400159108
30,1950,0.8928677369272253,0.4847302785265054,3.957993351302784,0.3255225157232701,0.07097933513027853,0.2603400776460017,5.101527403414196,0.21472506738544506,-13.342008984725974,0.0,0.13710664869721487,109.56566217430372,0.5561296495956874
31,1951,0.9232517906957266,0.44197937971500445,3.7855912405699903,0.2438586253143337,0.0,0.31061451180217886,5.167644593461861,0.23451047778709141,-16.371264040234724,0.0,0.12244618608549873,107.55204694048614,0.40612774518021777
32,1952,0.8942591791401275,0.4378789808917197,4.108849309978763,0.23964846337579562,0.03662420382165605,0.3114403801751587,4.945859872611465,0.24459156050955413,-16.532832006369418,0.0,0.156685748407643,106.62705573248394,0.4079446847929934
33,1953,0.9063924967801302,0.4317898804047836,3.5451872278442162,0.25922027598896064,0.0009199632014719411,0.2640650877552897,5.088316467341306,0.23785924563017494,-15.647551057957685,0.0,0.11504682612695498,108.128391904324,0.431461453541858
34,1954,0.8907476317596572,0.45512117310443534,3.887677038626608,0.25500520743919863,0.0,0.2906057720600859,5.064377682403434,0.2380901287553647,-16.295341917024334,0.0,0.16082675250357673,108.53744921316157,0.4416732474964236
35,1955,0.8830795539700378,0.4757996254681651,3.4176822097378268,0.2626239325842697,0.00749063670411985,0.24223439539325822,5.164794007490637,0.24548014981273403,-16.531865168539326,0.0,0.19153333333333342,108.77753932584278,0.469605243445693
36,1956,0.7866666666666666,0.6116666666666667,3.8729370370370364,0.21465555555555557,0.0,0.1271826388888889,3.4444444444444446,0.3456666666666666,-15.297,2.0,0.10047777777777778,109.16000000000001,0.5029999999999999
37,1957,0.6449999999999999,0.46614285714285714,3.2645071428571426,0.3667142857142857,0.0,0.10002520428571428,4.0,0.20025714285714288,-13.125857142857143,4.0,0.049542857142857145,119.78942857142859,0.4837142857142857
38,1958,0.839,0.559,2.7142166666666663,0.5680000000000001,0.0,0.0,7.0,0.11935,-8.387999999999998,3.0,0.0664,146.156,0.9075
39,1959,0.7840000000000001,0.3921904761904762,3.42771507936508,0.2947619047619047,0.0,0.15722991428571428,6.142857142857143,0.17970000000000003,-15.496523809523808,6.0,0.06084761904761906,107.51028571428571,0.4378809523809523
40,1960,0.7789999999999999,0.438,2.9182277777777776,0.41083333333333333,0.0,0.153,3.8333333333333335,0.2715,-11.4935,5.0,0.049266666666666674,101.59983333333332,0.50485
41,1961,0.7335999999999999,0.5024,3.638933333333333,0.33388,0.0,0.185726742,6.0,0.215,-15.881800000000002,4.0,0.0387,99.77060000000002,0.6552
42,1962,0.7439090909090909,0.5316363636363636,3.6398787878787884,0.40027272727272734,0.0,0.07225571818181818,4.7272727272727275,0.17039999999999997,-12.896272727272729,6.0,0.07266363636363636,114.25099999999999,0.5648181818181819
43,1963,0.6252857142857142,0.4326428571428571,3.1551904761904765,0.39519285714285723,0.0,0.1156298957142857,4.571428571428571,0.30183571428571426,-12.143785714285714,9.0,0.05085714285714286,97.23978571428573,0.5057857142857143
44,1964,0.7743000000000001,0.5115999999999999,3.3829433333333334,0.5123,0.3,0.08275239999999999,4.2,0.38192000000000004,-10.4519,9.0,0.30876,108.18799999999999,0.5553
45,1965,0.331,0.273,2.27845,0.424,0.0,0.0,4.0,0.116,-8.132,1.0,0.0359,182.632,0.329
46,1966,0.0031,0.335,4.742666666666667,0.696,0.0,0.000181,9.0,0.117,-10.191,12.0,0.0647,122.877,0.237
47,1967,0.635,0.5339999999999999,3.402441666666667,0.3255,0.0,0.000221135,3.5,0.4345,-12.206,13.0,0.04285,99.03599999999999,0.5815
48,1968,0.00122,0.441,2.2646166666666665,0.747,0.0,0.733,9.0,0.29600000000000004,-11.961,7.0,0.0507,123.33,0.4
49,1969,0.578,0.5,2.0986,0.359,0.0,0.7440000000000001,2.0,0.127,-15.571,9.0,0.0504,109.698,0.14800000000000002
50,1970,0.6305000000000001,0.34,6.742708333333333,0.5665,0.0,0.358,10.0,0.2135,-12.416999999999998,9.0,0.0352,148.785,0.3625
51,1971,0.0205,0.422,3.2582166666666668,0.378,0.0,0.006659999999999999,2.0,0.0911,-10.856,3.0,0.0394,117.271,0.105
52,1972,0.277,0.69,4.100216666666666,0.642,0.0,0.00906,0.0,0.0726,-7.983,11.0,0.0402,114.199,0.967
53,1973,0.5523874999999999,0.465125,5.237389583333333,0.49650000000000005,0.0,0.17614300000000002,5.125,0.250325,-11.592125,19.0,0.1855125,107.754625,0.477875
54,1974,0.163,0.36,6.3213333333333335,0.654,0.0,0.8140000000000001,4.0,0.07200000000000001,-7.838999999999999,4.0,0.048,149.351,0.657
55,1975,0.518,0.345,6.974033333333334,0.255,0.0,0.0117,7.0,0.249,-15.686,0.0,0.032,129.748,0.128
56,1976,0.00615,0.456,3.214,0.787,0.0,0.000213,9.0,0.0344,-9.295,5.0,0.0611,122.604,0.556
57,1977,0.24,0.485,3.8402166666666666,0.828,0.0,0.0,9.0,0.954,-6.147,0.0,0.1,139.218,0.847
58,1978,0.6565,0.297,0.52135,0.3365,0.0,0.46140000000000003,4.5,0.149,-17.975,3.0,0.08574999999999999,126.66,0.5165
59,1979,0.33040307692307697,0.4948461538461538,4.093597435897435,0.5111384615384614,0.07692307692307693,0.03616047,6.076923076923077,0.28224615384615387,-12.105384615384615,19.0,0.18064615384615387,115.76876923076922,0.4726153846153847
60,1980,0.09364718181818182,0.5394545454545455,4.150809090909092,0.8603636363636366,0.0,0.01582863636363636,4.363636363636363,0.09632727272727272,-4.169181818181818,2.0,0.054818181818181815,118.744,0.6604545454545455
61,1981,0.05010285714285715,0.5940000000000001,4.050159523809524,0.7154285714285714,0.0,0.11290782428571429,5.0,0.2849285714285714,-9.975571428571428,18.0,0.04921428571428571,119.65542857142854,0.6352857142857141
62,1982,0.10583333333333333,0.6156666666666667,4.347483333333334,0.6956666666666665,0.0,0.23129999999999998,9.666666666666666,0.11930000000000003,-6.348333333333333,1.0,0.03913333333333333,125.30333333333333,0.5466666666666667
63,1983,0.879,0.396,3.2051166666666666,0.292,0.0,2.51e-06,2.0,0.0893,-10.897,11.0,0.0351,98.53,0.401
64,1984,0.0229,0.467,4.018433333333333,0.907,0.0,0.227,2.0,0.0682,-8.775,12.0,0.0866,121.95,0.299
65,1985,0.983,0.496,4.536666666666667,0.0653,0.0,0.911,0.0,0.133,-23.519,19.0,0.0357,126.238,0.268
66,1986,9.990000000000004e-05,0.311,4.5262166666666666,0.6920000000000001,0.0,0.374,7.0,0.103,-4.532,4.0,0.026,100.166,0.246
67,1987,0.0589,0.4320000000000001,3.05175,0.86,0.0,0.0201,11.0,0.0559,-5.194,1.0,0.0339,143.35,0.613
68,1988,0.357503375,0.481,2.6768916666666667,0.34650000000000003,0.0,0.7135,7.5,0.08835,-15.792000000000002,0.0,0.06475,125.2415,0.33499999999999996
69,1989,1.56e-05,0.746,3.73245,0.511,0.0,0.223,9.0,0.125,-14.217,0.0,0.0546,138.339,0.84
70,1990,0.79,0.525,2.766,0.338,0.0,0.0,3.0,0.0639,-9.853,0.0,0.0646,115.155,0.527
71,1991,0.34767161290322585,0.5595806451612904,2.423965053763441,0.5988709677419353,0.0,0.3341934864516129,5.096774193548387,0.15032903225806452,-10.973935483870966,1.0,0.04038064516129033,123.24458064516129,0.7825161290322578
72,1992,0.0012465,0.664,5.207558333333333,0.8335,0.0,0.07214999999999999,7.5,0.2937,-9.4175,0.0,0.0755,100.834,0.5005
73,1993,0.0010603,0.26589999999999997,3.27378,0.85,0.0,0.15337736000000005,6.2,0.19163,-8.150000000000002,0.0,0.04666,117.1541,0.44139999999999996
74,1994,0.0171,0.448,4.447116666666667,0.759,0.0,9.03e-05,3.0,0.235,-8.176,1.0,0.0255,91.0,0.261
75,1995,0.804,0.468,4.99155,0.205,0.0,0.0,5.0,0.35700000000000004,-16.285999999999998,0.0,0.198,77.883,0.474
76,1996,0.0728150625,0.6774374999999999,5.596887499999999,0.7875,0.0,0.33955593125,3.75,0.16776875,-8.110249999999999,0.0,0.06784375000000001,126.15843750000002,0.6378125000000001
77,1997,0.917,0.53,2.393041666666667,0.5085,0.0,0.28535,4.5,0.1185,-11.265,0.0,0.047549999999999995,143.4495,0.3955
78,1998,0.11467164285714285,0.6997857142857142,6.56255,0.7106428571428571,0.0,0.41799848285714286,4.642857142857143,0.10137857142857143,-9.236357142857143,0.0,0.06168571428571428,121.25314285714285,0.6482857142857144
79,1999,0.13505379722222222,0.6214999999999999,4.1995162037037055,0.7430277777777778,0.05555555555555555,0.3779421636111111,6.111111111111111,0.2044111111111111,-9.207277777777778,0.0,0.0652638888888889,122.8722222222222,0.4553361111111111
80,2000,0.2477358897560976,0.5367560975609754,4.109181707317074,0.6092972682926828,0.1951219512195122,0.17600651487804883,4.878048780487805,0.23270000000000002,-10.848073170731706,0.0,0.1409731707317073,117.73097560975613,0.5114487804878048
81,2001,0.2568676,0.5120000000000001,4.505298333333334,0.6728,0.0,0.3731019830000001,5.9,0.26036000000000004,-8.8607,0.0,0.06411,141.36359999999996,0.4272
82,2002,0.1657124285714286,0.4465714285714286,3.102107142857143,0.6449999999999999,0.14285714285714285,0.12544434285714287,3.7142857142857144,0.4092571428571428,-13.432714285714285,0.0,0.15267142857142857,104.97042857142856,0.4251714285714285
83,2003,0.5281854880952379,0.44573809523809504,4.23679384920635,0.5198714285714288,0.03571428571428571,0.3226356683333333,5.404761904761905,0.3015119047619046,-10.707369047619052,0.0,0.06439404761904763,118.16475000000004,0.4418761904761906
84,2004,0.10303235710526315,0.5202105263157893,4.201784649122807,0.7215789473684208,0.0,0.3019517997368421,4.5,0.23766578947368416,-7.827473684210529,0.0,0.07118684210526316,114.10315789473687,0.52335
85,2005,0.35271307131386864,0.5162708029197082,4.1501021897810215,0.5800856204379559,0.08029197080291971,0.23915016795620445,5.810218978102189,0.21133357664233585,-10.846613138686129,0.0,0.08278759124087594,121.46572992700727,0.5292335766423355
86,2006,0.4710447114649682,0.4370949044585985,4.5102559447983035,0.522287261146497,0.006369426751592357,0.30805278955414017,5.019108280254777,0.24519171974522297,-11.47885350318471,0.0,0.05760127388535033,118.14326114649678,0.38774331210191076
87,2007,0.17956326217391308,0.5378012422360251,5.148716770186337,0.6964844720496892,0.031055900621118012,0.42797402503105564,4.925465838509317,0.23073726708074555,-10.453987577639747,0.0,0.08404409937888199,127.18892546583857,0.46480683229813663
88,2008,0.3384247307792208,0.5441558441558442,4.093106709956708,0.6062318181818178,0.0,0.22151276467532477,4.714285714285714,0.23797597402597415,-10.215506493506496,0.0,0.07162077922077924,121.99431168831167,0.5652058441558442
89,2009,0.22218188065454564,0.5653963636363634,4.952481757575755,0.7437418181818181,0.0036363636363636364,0.3590337911272727,5.498181818181818,0.19453054545454546,-8.102178181818177,0.0,0.06903563636363637,129.18820727272714,0.5491010909090912
90,2010,0.1929111214168934,0.6262438692098095,4.8761215258855595,0.6062446866485011,0.031335149863760216,0.32830177170299757,5.456403269754769,0.23477561307901904,-9.889726158038158,0.0,0.08172697547683921,122.81214441416884,0.5007070844686645
91,2011,0.21238483501968522,0.6367381889763779,6.253609448818892,0.6724663385826767,0.03543307086614173,0.48709203505905513,5.551181102362205,0.1968370078740155,-9.357334645669289,0.0,0.0735047244094489,123.55972440944878,0.43745944881889776
92,2012,0.16093855666037732,0.6020541509433962,5.058704528301889,0.7146275471698117,0.09056603773584905,0.3348294353962261,5.7320754716981135,0.20862943396226427,-8.234352830188678,0.0,0.09981433962264154,126.08874339622655,0.44670245283018906
93,2013,0.13216061184950145,0.6322607434270179,5.84953386219402,0.7323733726201266,0.06890299184043518,0.5142586908522212,5.556663644605621,0.20125593834995487,-8.65901813236627,0.0,0.07407098821396205,127.45524116047127,0.4014970988213955
94,2014,0.19542769223097128,0.6090765091863519,5.656082283464562,0.6554964566929136,0.01837270341207349,0.47461358041994717,5.338582677165355,0.21660485564304444,-8.727956692913386,0.0,0.11651732283464568,126.96151968503933,0.40823097112860907
95,2015,0.26533356910714323,0.5815037202380952,5.836238219246035,0.5847970833333334,0.05357142857142857,0.46423261447916675,5.342261904761905,0.1942124999999999,-10.590635416666686,0.0,0.07087872023809522,122.06049851190483,0.40474062499999985
96,2016,0.21134898038277514,0.5899872408293467,5.566055927698038,0.6439015948963316,0.03987240829346093,0.45337641315789473,5.48006379585327,0.1951540669856462,-9.662889952153105,0.0,0.09380000000000009,124.87820574162686,0.3807283891547046
97,2017,0.14854799744252864,0.5724841954022986,5.088290565134104,0.7277352586206906,0.1278735632183908,0.38100091841954004,5.436781609195402,0.2176948275862069,-8.37800143678161,0.0,0.08407959770114935,123.7720862068966,0.4529514367816091
98,2018,0.21136191943043908,0.5850529411764702,4.520344646747588,0.6838010270774975,0.12324929971988796,0.3723821870028009,5.849673202614379,0.24109859943977577,-9.085254901960779,0.0,0.12581727357609698,123.9139271708683,0.4056552754435106
99,2019,0.2614733098894153,0.5669464454976301,4.213945602948916,0.6243334123222752,0.12164296998420221,0.40387517118483374,5.796208530805687,0.21455687203791457,-10.03057819905214,0.0,0.09802022116903628,124.58629699842034,0.41118751974723594
100,2020,0.2130011555464485,0.6022621584699451,4.292263137522765,0.6564690573770497,0.08948087431693989,0.3132634313866121,5.387978142076503,0.19794644808743192,-8.71852732240438,0.0,0.08857028688524578,123.00276229508216,0.46453784153005573
